gpu_id,cmd_index,total_cmds,return_code,elapsed_sec,started_at,dry_run,log_path,command
3,60,80,0,213.338,2026-03-18 17:13:36,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_060.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,61,80,0,224.542,2026-03-18 17:17:10,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_061.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,62,80,0,220.746,2026-03-18 17:20:54,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_062.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,63,80,0,157.347,2026-03-18 17:24:35,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_063.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,64,80,0,168.46,2026-03-18 17:27:12,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_064.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,65,80,0,161.283,2026-03-18 17:30:01,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_065.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,66,80,0,155.759,2026-03-18 17:32:42,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_066.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,67,80,0,250.928,2026-03-18 17:35:18,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_067.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,68,80,0,158.282,2026-03-18 17:39:29,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_068.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,69,80,0,147.932,2026-03-18 17:42:07,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_069.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,70,80,0,221.146,2026-03-18 17:44:35,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_070.log,python train_hybrid.py --data_name red_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,71,80,0,208.156,2026-03-18 17:48:16,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_071.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,72,80,0,150.335,2026-03-18 17:51:44,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_072.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,73,80,0,208.213,2026-03-18 17:54:14,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_073.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,74,80,0,210.67,2026-03-18 17:57:43,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_074.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,75,80,0,207.701,2026-03-18 18:01:13,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_075.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,76,80,0,207.733,2026-03-18 18:04:41,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_076.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,77,80,0,207.135,2026-03-18 18:08:09,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_077.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,78,80,0,207.095,2026-03-18 18:11:36,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_078.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,79,80,0,211.49,2026-03-18 18:15:03,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_079.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,80,80,0,208.347,2026-03-18 18:18:35,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_080.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
